frequency_hz,frequency_ghz,S21_real,S21_imag,S21_mag,S11_real,S11_imag,S11_mag
5.29e9,5.29,0.12430153402576216,-0.2286860256615689,0.26028478575214775,-0.5449159199399582,-0.7970686736423321,0.9655318898441199
5.292e9,5.292,0.12430117029972086,-0.23217511786887707,0.2633553992142693,-0.5457353468340188,-0.7954978723545686,0.9646988824004578
5.294e9,5.294,0.12426074392629642,-0.23574252715336147,0.26648690697625277,-0.5465441604199327,-0.7938981100374892,0.9638385385583139
5.296e9,5.296,0.12417752603430152,-0.23939020765348953,0.2696807918491424,-0.5473415129616281,-0.7922686026193998,0.9629497756932189
5.298e9,5.298,0.12404861673457931,-0.24312013744202973,0.27293856551171725,-0.5481264993831273,-0.7906085505042335,0.962031464899359
5.3e9,5.3,0.12387093456553554,-0.2469343146803485,0.2762617675263672,-0.548898153499552,-0.7889171394309974,0.9610824292448622
5.302000000000001e9,5.3020000000000005,0.12364120534809192,-0.25083475313547343,0.27965196412766874,-0.5496554440194813,-0.787193541525389,0.9601014420151328
5.303999999999999e9,5.303999999999999,0.12335595043332709,-0.25482347689627244,0.2831107466784236,-0.5503972703087249,-0.7854369165960353,0.9590872249775736
5.306e9,5.306,0.12301147432506536,-0.25890251431965544,0.2866397298642768,-0.5511224579028234,-0.7836464136704058,0.9580384466519797
5.308e9,5.308,0.12260385166624883,-0.2630738909961715,0.290240549488291,-0.5518297537656058,-0.7818211728341226,0.9569537206326815
5.31e9,5.31,0.12212891358076895,-0.26733962169633296,0.2939148598848948,-0.5525178212783424,-0.7799603273940783,0.9558316039652822
5.311999999999999e9,5.311999999999999,0.1215822333630608,-0.2717017011744226,0.2976643309008068,-0.5531852349618549,-0.7780630064008761,0.954670595603202
5.314e9,5.314,0.12095911152579127,-0.27616209364922617,0.30149064434876377,-0.55383047491959,-0.7761283375966274,0.9534691349855867
5.316e9,5.316,0.12025456021239846,-0.2807227208592615,0.3053954899118587,-0.5544519210052573,-0.7741554508204911,0.9522256007593463
5.318e9,5.318,0.11946328699399678,-0.285385448549695,0.30938056044832657,-0.5550478467092361,-0.7721434819255554,0.9509383096798026
5.32e9,5.32,0.11857967808532267,-0.2901520711848125,0.31344754659696294,-0.5556164127739237,-0.770091577274147,0.9496055157444836
5.322e9,5.322,0.11759778103949539,-0.29502429464756713,0.31759813056393704,-0.5561556605430779,-0.7679988988977697,0.9482254096270011
5.324e9,5.324,0.11651128695147847,-0.3000037169145626,0.321833979171937,-0.5566635050561075,-0.7658646303290199,0.9467961184174538
5.326e9,5.326,0.11531351229982208,-0.3050918062264929,0.32615673585787724,-0.5571377279123215,-0.7636879832701509,0.9453157058118384
5.328e9,5.328,0.11399738049996033,-0.3102898767207158,0.33056801169533895,-0.5575759699261289,-0.7614682051174086,0.9437821727728233
5.33e9,5.33,0.11255540332038476,-0.31559906118131487,0.33506937525703806,-0.5579757236126728,-0.7592045874622816,0.9421934587784289
5.332e9,5.332,0.11097966233146007,-0.32102028064306815,0.3396623412086761,-0.5583343255485602,-0.7568964756681555,0.940547443760622
5.334000000000001e9,5.3340000000000005,0.10926179056578134,-0.32655421065326967,0.3443483575872269,-0.558648948662057,-0.7545432795975037,0.9388419508239809
5.335999999999999e9,5.335999999999999,0.10739295470666047,-0.33220124366526,0.34912879144145686,-0.5589165945357192,-0.7521444856802595,0.9370747499461436
5.338e9,5.338,0.105363837999388,-0.33796144759852675,0.35400491298971126,-0.5591340857919675,-0.749699670324541,0.9352435627039326
5.34e9,5.34,0.10316462436255303,-0.3438345198570025,0.3589778778214085,-0.5592980586921183,-0.7472085149260954,0.933346068312731
5.342e9,5.342,0.10078498400511005,-0.3498197368301798,0.36404870728632804,-0.5594049560573557,-0.74467082248576,0.9313799110583986
5.344e9,5.344,0.09821406113223828,-0.35591589829235515,0.36921826669510965,-0.5594510206786921,-0.7420865360591257,0.9293427094127669
5.346e9,5.346,0.09544046426339209,-0.3621212665275757,0.374487241291806,-0.5594322893966643,-0.7394557591161637,0.9272320670197159
5.348e9,5.348,0.09245225983773182,-0.3684334998487767,0.3798561098099148,-0.5593445880589393,-0.7367787779579764,0.925045585817301
5.35e9,5.35,0.08923696990583938,-0.37484958017193376,0.38532511539354747,-0.5591835276170154,-0.734056086337236,0.9227808816002578
5.352e9,5.352,0.08578157472027446,-0.3813657345513308,0.39089423384256533,-0.5589445016375495,-0.7312884123502733,0.9204356022822194
5.354e9,5.354,0.0820725213013016,-0.3879773503385341,0.39656313889273953,-0.5586226855757592,-0.7284767477632096,0.9180074492462119
5.356e9,5.356,0.0780957390340813,-0.3946788840127256,0.4023311645160114,-0.5582130381795866,-0.7256223797992353,0.9154942020893361
5.358000000000001e9,5.3580000000000005,0.0738366635717904,-0.40146376365367675,0.40819726409468865,-0.5577103054525774,-0.7227269254549766,0.9128937471500232
5.359999999999999e9,5.359999999999999,0.0692802704384293,-0.40832428520243774,0.41415996638751024,-0.5571090276618968,-0.7197923683532031,0.9102041102092967
